Preco,Tamanho,CEP,Tipo_Imovel,Status_Imovel,Status_Aluguel,Cidade
417500,44029,SW19 2JA,Apartamento,Antigo,Alugado,Natal
225000,44006,SE25 4PJ,Apartamento,Antigo,Alugado,Natal
390000,44001,CR8 2DJ,Cobertura,Antigo,Vazio,Ipatinga
210000,43840,CR0 4WL,Apartamento,Antigo,Alugado,Fortaleza
240000,44029,BR1 3BA,Apartamento,Antigo,Alugado,Belo Horizonte
1240000,44028,KT3 3EG,Casa com Quintal,Antigo,Vazio,Barueri
347000,44032,SM4 5DP,Apartamento,Antigo,Alugado,Santos
345000,44043,BR6 0AT,Apartamento,Antigo,Alugado,Ipatinga
582500,44032,CR3 0DS,Casa com Quintal,Antigo,Vazio,Araraquara
340000,44036,BR6 0AT,Apartamento,Antigo,Alugado,Ipatinga
422500,43993,SW20 9DS,Apartamento,Antigo,Alugado,Natal
975000,44043,KT2 5DL,Casa sem Quintal,Antigo,Vazio,Rio de Janeiro
795000,44018,SW20 8BT,Cobertura,Antigo,Vazio,Natal
510000,44008,KT2 5SY,Apartamento,Antigo,Alugado,Rio de Janeiro
125000,43852,CR0 2DR,Apartamento,Antigo,Alugado,Fortaleza
485000,44011,TN16 3BG,Casa sem Quintal,Antigo,Vazio,Ipatinga
465000,44021,KT3 3QW,Apartamento,Antigo,Alugado,Barueri
240000,44006,DA5 3NA,Apartamento,Antigo,Alugado,Santos
360000,44025,SM2 6AF,Apartamento,Antigo,Alugado,Londrina
360000,44047,SM1 1QP,Casa com Quintal,Antigo,Vazio,Londrina
410000,44036,DA16 1DJ,Casa sem Quintal,Antigo,Vazio,Suzano
365000,44040,DA14 4HA,Apartamento,Antigo,Alugado,Ipatinga
324000,44029,SE20 7BW,Apartamento,Antigo,Alugado,Natal
978000,44013,BR1 3FG,Casa com Quintal,Antigo,Vazio,Belo Horizonte
280000,44036,DA14 4BA,Apartamento,Antigo,Alugado,Ipatinga
222000,44015,KT9 1EL,Apartamento,Antigo,Alugado,Belo Horizonte
300000,43980,DA15 7HU,Apartamento,Antigo,Alugado,Ipatinga
615000,44029,HA2 7EE,Casa sem Quintal,Antigo,Vazio,Rio de Janeiro
430000,44001,SW1V 2NG,Apartamento,Antigo,Alugado,Natal
212500,44001,NW4 2NY,Apartamento,Antigo,Alugado,Natal
680000,44029,N1 8LE,Cobertura,Antigo,Alugado,Natal
875000,44042,NW1 0LG,Cobertura,Antigo,Vazio,Natal
705000,44022,W9 2LJ,Apartamento,Antigo,Alugado,Natal
390000,44040,N1 9PX,Apartamento,Antigo,Alugado,Natal
650000,44000,NW6 1QX,Apartamento,Antigo,Alugado,Natal
280000,44019,NW6 5NT,Apartamento,Antigo,Alugado,Natal
1060000,43921,W11 2LP,Apartamento,Antigo,Alugado,Natal
1325000,44027,W2 4PD,Apartamento,Antigo,Alugado,Natal
580000,44008,SW10 0TL,Apartamento,Antigo,Alugado,Natal
250000,44011,RM5 3JJ,Apartamento,Antigo,Alugado,Canoas
500000,44013,N12 0PL,Cobertura,Antigo,Alugado,Natal
710000,44022,E10 6QS,Cobertura,Antigo,Vazio,Natal
750000,44036,NW6 3PJ,Apartamento,Antigo,Alugado,Natal
892500,44021,W1K 3PU,Apartamento,Antigo,Alugado,Natal
492000,44013,SW6 3LP,Apartamento,Antigo,Alugado,Natal
373000,44022,E6 3BQ,Cobertura,Antigo,Vazio,Natal
855000,43896,N16 9DB,Apartamento,Antigo,Alugado,Natal
555000,44021,N20 9RN,Apartamento,Antigo,Alugado,Natal
325000,44007,W1H 2JQ,Apartamento,Antigo,Alugado,Natal
370000,44014,HA1 2HD,Apartamento,Antigo,Alugado,Rio de Janeiro
600000,44011,E10 6BP,Casa sem Quintal,Antigo,Vazio,Natal
525000,44018,E15 2BZ,Casa sem Quintal,Antigo,Vazio,Natal
1100000,44027,W9 1NF,Apartamento,Antigo,Alugado,Natal
3000000,44029,NW1 7TL,Apartamento,Antigo,Alugado,Natal
490000,44029,N7 8HY,Apartamento,Antigo,Alugado,Natal
242000,44021,NW10 4DY,Apartamento,Antigo,Alugado,Natal
390000,44043,IG8 9QP,Cobertura,Antigo,Vazio,Santos
650000,44042,N5 1TZ,Apartamento,Antigo,Alugado,Natal
371500,44029,HA5 3NF,Apartamento,Antigo,Alugado,Ipatinga
755000,44015,BR4 0AY,Casa sem Quintal,Antigo,Vazio,Santos
135000,44039,CR7 6AP,Apartamento,Antigo,Alugado,Palmas
477000,44019,BR3 3QX,Cobertura,Antigo,Vazio,Teresina
427500,44006,SE12 0UH,Cobertura,Antigo,Vazio,Natal
535000,44029,BR3 1NU,Cobertura,Antigo,Vazio,Teresina
1170000,44022,SW12 0EP,Cobertura,Antigo,Vazio,Natal
320000,44036,CR4 3QP,Cobertura,Antigo,Vazio,Rio de Janeiro
228000,44012,SM6 9AT,Apartamento,Antigo,Alugado,Ipatinga
1085000,44008,BR3 3NU,Casa sem Quintal,Antigo,Vazio,Teresina
493000,44041,SE9 1LN,Cobertura,Antigo,Vazio,Natal
405000,44035,DA14 6JS,Casa sem Quintal,Antigo,Vazio,Ipatinga
542500,44022,TW1 3BH,Apartamento,Antigo,Alugado,Belo Horizonte
875000,44020,KT3 3EE,Casa sem Quintal,Antigo,Vazio,Barueri
365000,44028,CR2 8HG,Casa sem Quintal,Antigo,Vazio,Ipatinga
525000,43970,SE7 7PJ,Cobertura,Antigo,Vazio,Natal
752000,44028,BR1 2AW,Casa com Quintal,Antigo,Vazio,Belo Horizonte
1200000,44012,SW12 8RF,Cobertura,Antigo,Vazio,Natal
430000,44007,SW9 9QA,Apartamento,Antigo,Alugado,Natal
500000,44036,BR6 0PZ,Casa sem Quintal,Antigo,Vazio,Ipatinga
461000,43997,SE26 6QJ,Apartamento,Antigo,Alugado,Natal
326250,43994,SE19 2SD,Cobertura,Antigo,Vazio,Natal
210000,44025,DA8 1EU,Apartamento,Antigo,Alugado,Santos
1006000,44019,SW17 9BP,Casa sem Quintal,Antigo,Vazio,Natal
678000,44032,SW19 1AB,Cobertura,Antigo,Vazio,Natal
1360000,44008,TW9 4HQ,Casa com Quintal,Antigo,Vazio,Osasco
455000,44029,DA5 1AU,Casa sem Quintal,Antigo,Vazio,Santos
285000,44008,KT2 7PW,Apartamento,Antigo,Alugado,Rio de Janeiro
595000,44029,CR2 9LD,Casa sem Quintal,Antigo,Vazio,Ipatinga
265000,44001,KT9 2DG,Cobertura,Antigo,Vazio,Belo Horizonte
405000,44048,SE17 3QR,Apartamento,Antigo,Alugado,Natal
388600,43879,SE18 2AW,Casa sem Quintal,Antigo,Vazio,Natal
280000,44013,CR0 7YH,Cobertura,Antigo,Vazio,Fortaleza
271000,44027,TW12 3RF,Cobertura,Antigo,Vazio,Ipatinga
265000,44008,SM6 0AE,Apartamento,Antigo,Alugado,Ipatinga
180000,44012,DA8 1PU,Apartamento,Antigo,Alugado,Santos
330000,44015,CR0 7UX,Cobertura,Antigo,Alugado,Fortaleza
310000,44000,KT2 6RS,Apartamento,Antigo,Alugado,Rio de Janeiro
345000,44027,CR4 1GB,Apartamento,Antigo,Alugado,Rio de Janeiro
305000,44026,CR0 7UX,Apartamento,Antigo,Alugado,Fortaleza
195000,44018,DA1 4FF,Apartamento,Antigo,Alugado,Ipatinga
320000,44022,DA14 4FF,Apartamento,Antigo,Alugado,Ipatinga
415000,44008,SM5 1PG,Cobertura,Antigo,Vazio,Ipatinga
1325000,43990,SW15 1PQ,Cobertura,Antigo,Vazio,Natal
252500,44021,CR4 1GD,Apartamento,Antigo,Alugado,Rio de Janeiro
312000,43986,CR4 1FD,Apartamento,Antigo,Alugado,Rio de Janeiro
285000,44015,SM6 0PQ,Apartamento,Antigo,Alugado,Ipatinga
188500,43991,DA1 4FF,Apartamento,Antigo,Alugado,Ipatinga
577000,44019,SW16 6NY,Cobertura,Antigo,Vazio,Natal
490000,43910,BR5 4JT,Casa sem Quintal,Antigo,Vazio,Ipatinga
345000,44015,CR4 1GF,Apartamento,Antigo,Alugado,Rio de Janeiro
285000,44036,SM1 1RN,Apartamento,Antigo,Alugado,Londrina
297500,43992,CR0 4FJ,Apartamento,Antigo,Alugado,Fortaleza
250000,43999,CR0 9LN,Apartamento,Antigo,Alugado,Fortaleza
1100000,44015,KT6 4BN,Apartamento,Antigo,Alugado,Rio de Janeiro
325000,43994,SM5 4AS,Apartamento,Antigo,Alugado,Ipatinga
525000,44029,BR2 9FZ,Cobertura,Antigo,Vazio,Belo Horizonte
440000,44022,SW19 1FR,Apartamento,Antigo,Alugado,Natal
258000,44008,CR2 6NZ,Apartamento,Antigo,Alugado,Ipatinga
206500,43903,DA1 4FQ,Apartamento,Antigo,Alugado,Ipatinga
295000,44007,DA14 4EG,Apartamento,Antigo,Alugado,Ipatinga
355000,43994,DA16 2JL,Casa sem Quintal,Antigo,Vazio,Suzano
295000,44018,CR2 0AU,Apartamento,Antigo,Alugado,Ipatinga
250000,44018,CR5 2BS,Apartamento,Antigo,Alugado,Linhares
486000,44025,KT2 6ES,Apartamento,Antigo,Alugado,Rio de Janeiro
260000,44034,SM4 5BW,Apartamento,Antigo,Alugado,Santos
400000,44020,NW6 5QT,Apartamento,Antigo,Alugado,Natal
770000,44047,NW10 1PA,Cobertura,Antigo,Vazio,Natal
1675000,44027,NW5 2SP,Casa sem Quintal,Antigo,Vazio,Natal
370000,44015,N21 1JH,Apartamento,Antigo,Alugado,Natal
350000,44025,E4 9PQ,Apartamento,Antigo,Alugado,Natal
1455000,44012,W13 8JS,Casa sem Quintal,Antigo,Vazio,Natal
475000,44029,HA2 6HD,Cobertura,Antigo,Vazio,Rio de Janeiro
390000,44015,HA5 1ER,Casa sem Quintal,Antigo,Vazio,Ipatinga
460000,43956,NW9 7HF,Casa sem Quintal,Antigo,Vazio,Natal
1250000,44011,W2 3HU,Apartamento,Antigo,Alugado,Natal
475000,44004,HA7 4SL,Casa sem Quintal,Antigo,Vazio,Santos
444257,44026,SW1W 9QL,Apartamento,Antigo,Alugado,Natal
627500,44019,E17 6EU,Cobertura,Antigo,Vazio,Natal
599000,44000,EN5 2BX,Casa sem Quintal,Antigo,Vazio,Recife
450000,44022,HA0 2LG,Cobertura,Antigo,Vazio,Rio de Janeiro
430000,44000,N10 2RT,Cobertura,Antigo,Vazio,Natal
520000,43868,NW6 3SG,Apartamento,Antigo,Alugado,Natal
535000,44032,W9 3TQ,Apartamento,Antigo,Alugado,Natal
1080000,44014,NW2 6AN,Casa sem Quintal,Antigo,Vazio,Natal
505000,44042,EN5 2PD,Casa sem Quintal,Antigo,Vazio,Recife
374000,44008,HA8 8JZ,Apartamento,Antigo,Alugado,Belo Horizonte
765000,44012,N1 3ES,Apartamento,Antigo,Alugado,Natal
335000,44035,EN5 4PL,Apartamento,Antigo,Alugado,Recife
413500,44020,HA5 3SZ,Cobertura,Antigo,Vazio,Ipatinga
850000,43994,N1 3ER,Apartamento,Antigo,Alugado,Natal
1010000,44013,SW1V 2DN,Apartamento,Antigo,Alugado,Natal
830400,44012,SW1V 2DN,Apartamento,Antigo,Alugado,Natal
989995,44012,W2 4JA,Apartamento,Antigo,Alugado,Natal
477000,44043,N3 1JD,Apartamento,Antigo,Alugado,Natal
485000,44046,N1 0UL,Apartamento,Antigo,Alugado,Natal
425500,43917,CR4 1SA,Cobertura,Antigo,Vazio,Rio de Janeiro
360000,44015,SW17 8JT,Cobertura,Antigo,Alugado,Natal
455000,43993,DA15 8RY,Casa sem Quintal,Antigo,Vazio,Ipatinga
610550,44015,SE15 4UG,Cobertura,Antigo,Vazio,Natal
1250000,44001,SW14 7QG,Casa sem Quintal,Antigo,Vazio,Natal
450000,43935,SM6 8PS,Cobertura,Antigo,Vazio,Ipatinga
420000,44041,DA15 9JE,Cobertura,Antigo,Vazio,Ipatinga
540000,44019,TW2 5LS,Casa com Quintal,Antigo,Vazio,Belo Horizonte
485000,44043,SE19 3XE,Casa sem Quintal,Antigo,Vazio,Natal
680000,44035,DA15 9DT,Casa com Quintal,Antigo,Vazio,Ipatinga
362000,44013,SM1 3ND,Cobertura,Antigo,Vazio,Londrina
460000,44028,KT4 8BE,Cobertura,Antigo,Vazio,Ipatinga
440000,44036,KT9 1JU,Cobertura,Antigo,Vazio,Belo Horizonte
325000,44015,SW16 1RH,Apartamento,Antigo,Alugado,Natal
515000,44022,DA15 9BN,Cobertura,Antigo,Vazio,Ipatinga
415000,44015,SW16 3HZ,Apartamento,Antigo,Alugado,Natal
740000,44043,BR5 1HS,Casa com Quintal,Antigo,Vazio,Ipatinga
877500,44040,SE22 8RS,Cobertura,Antigo,Vazio,Natal
910000,44013,TW1 4NA,Cobertura,Antigo,Vazio,Belo Horizonte
425000,44004,DA16 2QR,Cobertura,Antigo,Vazio,Suzano
360000,44034,SM1 3ND,Cobertura,Antigo,Vazio,Londrina
500000,43980,SW16 6AN,Apartamento,Antigo,Alugado,Natal
420000,44006,SE9 4AR,Cobertura,Antigo,Vazio,Natal
495000,44022,CR7 6HR,Cobertura,Antigo,Vazio,Palmas
785000,44025,SW18 3PS,Cobertura,Antigo,Vazio,Natal
395000,44008,SW16 1EY,Apartamento,Antigo,Alugado,Natal
388000,43917,SE6 3EH,Casa sem Quintal,Antigo,Vazio,Natal
415000,43994,BR6 0HG,Cobertura,Antigo,Vazio,Ipatinga
655000,44036,CR2 8RL,Casa com Quintal,Antigo,Vazio,Ipatinga
569000,44005,DA14 4QG,Casa sem Quintal,Antigo,Vazio,Ipatinga
530000,44008,SE12 8DT,Cobertura,Antigo,Vazio,Natal
535000,44027,BR2 9TW,Cobertura,Antigo,Vazio,Belo Horizonte
390000,44040,SM1 2EJ,Cobertura,Antigo,Vazio,Londrina
320000,44015,BR2 9TU,Apartamento,Antigo,Alugado,Belo Horizonte
330000,44029,BR3 6RQ,Apartamento,Antigo,Alugado,Teresina
544999,44006,SW19 1EU,Apartamento,Antigo,Alugado,Natal
100000,43987,BR1 2TG,Apartamento,Antigo,Alugado,Belo Horizonte
296000,44018,KT5 8PD,Apartamento,Antigo,Alugado,Rio de Janeiro
1115000,44011,SW19 3LA,Casa sem Quintal,Antigo,Vazio,Natal
685000,44022,BR2 7NE,Casa sem Quintal,Antigo,Vazio,Belo Horizonte
220000,43847,SE20 7TT,Apartamento,Antigo,Alugado,Natal
210500,43998,DA1 4FH,Apartamento,Antigo,Alugado,Ipatinga
440000,44022,KT1 4HU,Apartamento,Antigo,Alugado,Rio de Janeiro
270000,43997,SM1 2SL,Apartamento,Antigo,Alugado,Londrina
322500,44029,DA15 8AA,Apartamento,Antigo,Alugado,Ipatinga
400000,44015,BR2 9RF,Casa sem Quintal,Antigo,Vazio,Belo Horizonte
315000,44020,SE19 3ST,Apartamento,Antigo,Alugado,Natal
315000,44005,SE20 7EF,Apartamento,Antigo,Alugado,Natal
355000,44035,SE20 7HB,Apartamento,Antigo,Alugado,Natal
334500,43994,KT9 1NY,Apartamento,Antigo,Alugado,Belo Horizonte
725000,44026,BR6 9DR,Casa com Quintal,Antigo,Vazio,Ipatinga
275000,44012,KT9 2JY,Apartamento,Antigo,Alugado,Belo Horizonte
310000,44036,BR2 9US,Apartamento,Antigo,Alugado,Belo Horizonte
385000,44001,BR7 5JG,Apartamento,Antigo,Alugado,Santos
223875,44020,CR0 6AL,Apartamento,Antigo,Alugado,Fortaleza
247000,43994,DA8 2EH,Apartamento,Antigo,Alugado,Santos
360000,44004,KT6 7AL,Apartamento,Antigo,Alugado,Rio de Janeiro
436500,44007,SM6 9GL,Cobertura,Antigo,Vazio,Ipatinga
612000,44000,BR7 6FB,Cobertura,Antigo,Vazio,Santos
230000,44001,DA16 1TR,Apartamento,Antigo,Alugado,Suzano
427000,44022,SW19 1PB,Apartamento,Antigo,Alugado,Natal
126000,44020,CR8 5FE,Apartamento,Antigo,Alugado,Ipatinga
2250000,44012,SW18 3LP,Cobertura,Antigo,Vazio,Natal
790000,44036,SW1V 2DB,Apartamento,Antigo,Alugado,Natal
640000,44019,NW5 1JB,Apartamento,Antigo,Alugado,Natal
1600000,44032,NW3 5JY,Apartamento,Antigo,Alugado,Natal
385000,44029,E10 7LP,Apartamento,Antigo,Alugado,Natal
610000,44036,NW7 1NG,Casa sem Quintal,Antigo,Vazio,Natal
600000,44043,N12 8DE,Casa sem Quintal,Antigo,Vazio,Natal
629000,44001,E17 4QU,Cobertura,Antigo,Vazio,Natal
465000,44018,NW6 2JR,Apartamento,Antigo,Alugado,Natal
485000,44015,NW11 7EF,Apartamento,Antigo,Alugado,Natal
935000,44021,HA8 7RT,Casa sem Quintal,Antigo,Vazio,Belo Horizonte
2400000,44004,W1U 6BS,Apartamento,Antigo,Alugado,Natal
437500,43986,NW10 3JT,Apartamento,Antigo,Alugado,Natal
570000,44029,W2 4RD,Apartamento,Antigo,Alugado,Natal
527000,44029,TW7 6QH,Cobertura,Antigo,Vazio,Brusque
800000,44001,EC1A 7BT,Apartamento,Antigo,Alugado,Natal
390000,43908,NW6 6RG,Apartamento,Antigo,Alugado,Natal
470000,43949,NW2 4NA,Casa sem Quintal,Antigo,Alugado,Natal
840000,44025,EC3N 2AE,Apartamento,Antigo,Alugado,Natal
420000,43836,HA3 7EA,Cobertura,Antigo,Vazio,Rio de Janeiro
405000,43985,HA5 4EE,Apartamento,Antigo,Alugado,Ipatinga
349000,43987,NW7 2DJ,Apartamento,Antigo,Alugado,Natal
805000,44022,N12 8QP,Cobertura,Antigo,Vazio,Natal
332500,44015,NW7 3SF,Apartamento,Antigo,Alugado,Natal
495000,44015,W1H 7JN,Apartamento,Antigo,Alugado,Natal
577500,44033,HA3 8UD,Casa sem Quintal,Antigo,Vazio,Rio de Janeiro
530000,44043,NW7 3SF,Cobertura,Antigo,Vazio,Natal
630000,44050,W2 5PB,Apartamento,Antigo,Alugado,Natal
1135000,44025,NW3 1EB,Apartamento,Antigo,Alugado,Natal
587500,44043,E7 9DN,Cobertura,Antigo,Vazio,Natal
627000,44042,HA7 4TU,Casa sem Quintal,Antigo,Vazio,Santos
1600500,44029,NW3 1QY,Cobertura,Antigo,Vazio,Natal
505000,44036,EC2Y 8DE,Apartamento,Antigo,Alugado,Natal
640000,44014,EN5 5XA,Cobertura,Antigo,Vazio,Recife
615000,44020,CR2 9DZ,Casa sem Quintal,Antigo,Vazio,Ipatinga
312000,44046,DA15 9LL,Cobertura,Antigo,Vazio,Ipatinga
410000,44036,CR5 3DH,Casa sem Quintal,Antigo,Vazio,Linhares
650000,44043,SE5 7TE,Cobertura,Antigo,Vazio,Natal
746000,44027,SE15 2BT,Cobertura,Antigo,Vazio,Natal
500000,44012,SW17 8NL,Cobertura,Antigo,Vazio,Natal
291000,44035,BR5 2NJ,Cobertura,Antigo,Vazio,Ipatinga
298000,44018,SE9 5EG,Cobertura,Antigo,Vazio,Natal
150000,44015,BR3 5PA,Apartamento,Antigo,Alugado,Teresina
1150000,44008,SE5 8EG,Casa sem Quintal,Antigo,Vazio,Natal
515000,44015,SW18 1LU,Apartamento,Antigo,Alugado,Natal
705000,44040,BR6 9EE,Casa com Quintal,Antigo,Vazio,Ipatinga
370000,44036,BR5 3AR,Cobertura,Antigo,Vazio,Ipatinga
314000,44007,SE28 8NS,Cobertura,Antigo,Vazio,Natal
535000,44034,BR6 9DG,Casa sem Quintal,Antigo,Vazio,Ipatinga
932000,43990,SW2 3SN,Casa sem Quintal,Antigo,Vazio,Natal
925000,44036,SW18 3TF,Apartamento,Antigo,Vazio,Natal
317000,44019,TW10 6LN,Apartamento,Antigo,Alugado,Osasco
260000,44022,CR2 6LA,Apartamento,Antigo,Alugado,Ipatinga
225000,44035,DA7 6RH,Casa sem Quintal,Antigo,Alugado,Uberaba
365000,44026,SE19 2ED,Apartamento,Antigo,Alugado,Natal
520000,43979,BR6 7TS,Casa com Quintal,Antigo,Vazio,Ipatinga
365000,44013,SM5 2EX,Casa sem Quintal,Antigo,Vazio,Ipatinga
405000,43993,SM1 2PS,Cobertura,Antigo,Vazio,Londrina
290000,44006,SW19 6LF,Apartamento,Antigo,Alugado,Natal
417500,44046,BR1 2JU,Cobertura,Antigo,Vazio,Belo Horizonte
645000,44015,SW9 0NU,Apartamento,Antigo,Alugado,Natal
520000,44007,KT6 7PT,Casa sem Quintal,Antigo,Vazio,Rio de Janeiro
190000,44007,BR7 6LB,Apartamento,Antigo,Alugado,Santos
875000,44029,SE16 3TY,Cobertura,Antigo,Vazio,Natal
375000,44043,DA8 1HN,Cobertura,Antigo,Vazio,Santos
485000,44042,SM1 2LZ,Casa sem Quintal,Antigo,Vazio,Londrina
248000,44018,DA14 6JG,Apartamento,Antigo,Alugado,Ipatinga
268000,44008,BR5 1DE,Apartamento,Antigo,Alugado,Ipatinga
315000,44012,BR2 9UW,Apartamento,Antigo,Alugado,Belo Horizonte
278000,44008,SE19 2LT,Apartamento,Antigo,Alugado,Natal
275000,44029,DA7 6EU,Apartamento,Antigo,Alugado,Uberaba
300000,44026,CR2 7HB,Apartamento,Antigo,Alugado,Ipatinga
471000,44033,SE19 2PR,Apartamento,Antigo,Alugado,Natal
420000,44026,SE19 3QG,Apartamento,Antigo,Alugado,Natal
306000,44018,CR8 4EX,Apartamento,Antigo,Alugado,Ipatinga
318000,44015,BR1 4EA,Apartamento,Antigo,Alugado,Belo Horizonte
310000,43903,CR0 2RF,Apartamento,Antigo,Alugado,Fortaleza
380000,44040,SE19 3LX,Apartamento,Antigo,Alugado,Natal
270000,43901,SM6 0PF,Apartamento,Antigo,Alugado,Ipatinga
230000,44001,SE2 0DZ,Apartamento,Antigo,Alugado,Natal
300000,43997,SM6 0AH,Apartamento,Antigo,Alugado,Ipatinga
495000,43951,BR6 9RR,Casa sem Quintal,Antigo,Vazio,Ipatinga
265000,43994,SE25 6EU,Apartamento,Antigo,Alugado,Natal
975000,43994,BR1 3FJ,Apartamento,Antigo,Alugado,Belo Horizonte
143000,44022,CR2 6PU,Apartamento,Antigo,Alugado,Ipatinga
680000,44015,BR6 9ET,Casa sem Quintal,Antigo,Vazio,Ipatinga
215000,43882,DA14 6FH,Apartamento,Antigo,Alugado,Ipatinga
415000,43938,KT6 5LR,Apartamento,Antigo,Alugado,Rio de Janeiro
247000,44019,BR2 0XJ,Apartamento,Antigo,Alugado,Belo Horizonte
375000,44029,SW19 2BU,Apartamento,Antigo,Alugado,Natal
205000,44018,DA8 2FG,Apartamento,Antigo,Alugado,Santos
300000,43994,BR3 5HW,Apartamento,Antigo,Alugado,Teresina
715000,44040,BR6 8AE,Casa com Quintal,Antigo,Vazio,Ipatinga
517500,44008,SW20 8PS,Apartamento,Antigo,Alugado,Natal
220000,44022,KT6 4AE,Apartamento,Antigo,Alugado,Rio de Janeiro
295000,44034,KT5 8BS,Apartamento,Antigo,Alugado,Rio de Janeiro
320000,44007,SE25 6PR,Apartamento,Antigo,Alugado,Natal
667500,44022,SW19 1ES,Cobertura,Antigo,Alugado,Natal
250000,43882,CR0 1FG,Apartamento,Antigo,Alugado,Fortaleza
4200000,43936,W2 4JB,Apartamento,Antigo,Alugado,Natal
560000,43978,N7 8LU,Apartamento,Antigo,Alugado,Natal
1075000,43993,WC1B 5ER,Apartamento,Antigo,Alugado,Natal
290000,44034,HA9 8EQ,Apartamento,Antigo,Alugado,Rio de Janeiro
380000,44015,N5 2EY,Apartamento,Antigo,Alugado,Natal
855000,44029,EC1V 0ES,Apartamento,Antigo,Alugado,Natal
525000,44035,N5 1UU,Apartamento,Antigo,Alugado,Natal
1725000,44012,W11 1BL,Apartamento,Antigo,Alugado,Natal
1740000,44053,EC2Y 8NJ,Apartamento,Antigo,Alugado,Natal
1800000,43944,SW1V 3JL,Apartamento,Antigo,Alugado,Natal
860000,44029,EC1M 5UG,Apartamento,Antigo,Alugado,Natal
574500,44029,N7 6AR,Apartamento,Antigo,Alugado,Natal
812500,44035,NW1 8DR,Cobertura,Antigo,Vazio,Natal
257000,44027,HA9 8SS,Apartamento,Antigo,Alugado,Rio de Janeiro
1300000,44032,EC1V 0BH,Apartamento,Antigo,Alugado,Natal
675000,43994,N5 1NE,Apartamento,Antigo,Alugado,Natal
525000,43892,EC1V 8BA,Apartamento,Antigo,Alugado,Natal
5700000,44036,W1K 3AJ,Apartamento,Antigo,Alugado,Natal
230000,44015,EN5 5NJ,Apartamento,Antigo,Alugado,Recife
1100000,44036,N7 8QF,Cobertura,Antigo,Vazio,Natal
690000,44043,NW10 2XB,Casa sem Quintal,Antigo,Vazio,Natal
1000000,44018,NW1 6EW,Apartamento,Antigo,Alugado,Natal
610000,44029,N19 4NA,Apartamento,Antigo,Alugado,Natal
415000,43994,HA3 6PH,Casa sem Quintal,Antigo,Vazio,Rio de Janeiro
757000,44040,E4 6BZ,Casa sem Quintal,Antigo,Vazio,Natal
635000,44029,NW6 1TE,Apartamento,Antigo,Alugado,Natal
325000,44012,RM3 7SB,Cobertura,Antigo,Vazio,Canoas
2100000,44022,N1 0EB,Cobertura,Antigo,Vazio,Natal
284999,44050,HA1 2EX,Apartamento,Antigo,Alugado,Rio de Janeiro
440000,44022,NW1 9QR,Apartamento,Antigo,Alugado,Natal
575000,43992,NW6 7JR,Apartamento,Antigo,Alugado,Natal
630000,43983,N7 6ER,Apartamento,Antigo,Alugado,Natal
550000,44029,DA8 1NF,Casa sem Quintal,Antigo,Vazio,Santos
660000,44022,SW12 9PH,Cobertura,Antigo,Vazio,Natal
465000,44022,SW15 3HE,Apartamento,Antigo,Alugado,Natal
395000,44032,SW12 9SU,Apartamento,Antigo,Alugado,Natal
315000,44015,BR5 4AJ,Cobertura,Antigo,Vazio,Ipatinga
535000,44018,TW9 1JL,Apartamento,Antigo,Alugado,Osasco
700000,44029,TW12 2QD,Casa sem Quintal,Antigo,Vazio,Ipatinga
705000,44008,CR0 5SU,Casa com Quintal,Antigo,Vazio,Fortaleza
100000,44057,BR1 3HG,Apartamento,Antigo,Alugado,Belo Horizonte
425000,44036,BR2 6BN,Cobertura,Antigo,Vazio,Santos
358000,44021,CR0 3NW,Casa sem Quintal,Antigo,Vazio,Fortaleza
457000,44012,BR6 9JA,Casa sem Quintal,Antigo,Vazio,Ipatinga
1500000,44039,SW18 1LE,Casa com Quintal,Antigo,Vazio,Natal
585000,44036,SE9 3JX,Casa sem Quintal,Antigo,Vazio,Natal
515000,44015,CR2 9EP,Casa sem Quintal,Antigo,Vazio,Ipatinga
780000,44041,KT3 3DN,Casa com Quintal,Antigo,Vazio,Barueri
330000,44001,SE28 8PB,Casa sem Quintal,Antigo,Vazio,Natal
1100000,44012,TW1 3AR,Cobertura,Antigo,Vazio,Belo Horizonte
500000,43987,SW2 5LT,Apartamento,Antigo,Alugado,Natal
335000,44029,SW11 2DU,Apartamento,Antigo,Alugado,Natal
535000,44001,SE24 0PA,Apartamento,Antigo,Alugado,Natal
283000,44029,CR0 8YG,Cobertura,Antigo,Vazio,Fortaleza
210000,44029,SE26 4BG,Cobertura,Antigo,Vazio,Natal
355000,44012,BR5 2TH,Cobertura,Antigo,Vazio,Ipatinga
395000,44022,SE6 3EW,Casa sem Quintal,Antigo,Vazio,Natal
650000,44008,SE9 3LD,Casa sem Quintal,Antigo,Vazio,Natal
245000,43965,CR0 8EG,Cobertura,Antigo,Vazio,Fortaleza
163000,43980,SE26 5EH,Apartamento,Antigo,Alugado,Natal
342000,44021,CR2 8SH,Cobertura,Antigo,Vazio,Ipatinga
370000,44007,SM4 6LB,Cobertura,Antigo,Vazio,Santos
720000,44008,TW10 7LB,Cobertura,Antigo,Vazio,Osasco
840000,44011,SW19 3JY,Cobertura,Antigo,Vazio,Natal
370000,44043,BR6 7AL,Casa sem Quintal,Antigo,Vazio,Ipatinga
275300,44015,CR0 2AB,Apartamento,Antigo,Alugado,Fortaleza
1125000,44036,SE22 0NW,Cobertura,Antigo,Vazio,Natal
